"","tweetsdf1.text","id"
"7947","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7947
"7948","This Starbucks building on Sawtelle comes pretty close to featuring neon/LED lit tentacle porn  https://t.co/tSXYdTJ6Ih",7948
"7949","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7949
"7950","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7950
"7951","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7951
"7952","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7952
"7953","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7953
"7954","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7954
"7955","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7955
"7956","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7956
"7957","RT @CamilleLenore: RT OR TAG A FRIEND ✨ I'm going to send a random stranger a free drink to @Starbucks  #HappyHolidays #GiveGood  ☕️☕️☕️ h…",7957
"7958","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7958
"7959","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7959
"7960","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7960
"7961","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7961
"7962","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7962
"7963","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7963
"7964","10 hours until 2 animation deadlines are due. Bring on the Starbucks...",7964
"7965","RT @CamilleLenore: RT OR TAG A FRIEND ✨ I'm going to send a random stranger a free drink to @Starbucks  #HappyHolidays #GiveGood  ☕️☕️☕️ h…",7965
"7966","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7966
"7967","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7967
"7968","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7968
"7969","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7969
"7970","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7970
"7971","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7971
"7972","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7972
"7973","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7973
"7974","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7974
"7975","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7975
"7976","@Starbucks @DangeRussWilson @seattlechildren Bring back our Sonics @Starbucks !!!",7976
"7977","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7977
"7978","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7978
"7979","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7979
"7980","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7980
"7981","RT @Randy_lb_: Starbucks is having buy one get one free on drinks for finals RT to save a life

https://t.co/oBxZfMfdnB",7981
"7982","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7982
"7983","@chrisdelia @pattonoswalt It's what happens when you type articles on a cracked iPad using the wifi at Starbucks. https://t.co/ZKw7uoAkRx",7983
"7984","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7984
"7985","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7985
"7986","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7986
"7987","shoutout to the nice Starbucks barista that didn’t charge me for my coffee tonight ",7987
"7988","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7988
"7989","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7989
"7990","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7990
"7991","RT @infinityontina: no samantha you dont have fucking trust issues just because one of your friends didn’t bring you starbucks first period.",7991
"7992","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7992
"7993","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7993
"7994","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7994
"7995","no samantha you dont have fucking trust issues just because one of your friends didn’t bring you starbucks first period.",7995
"7996","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7996
"7997","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7997
"7998","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",7998
"7999","It’s 11pm and I’m in bed, drinking Starbucks, eating M&amp;M’s, and watching Friends ",7999
"8000","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8000
"8001","RT @CamilleLenore: RT OR TAG A FRIEND ✨ I'm going to send a random stranger a free drink to @Starbucks  #HappyHolidays #GiveGood  ☕️☕️☕️ h…",8001
"8002","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8002
"8003","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8003
"8004","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8004
"8005","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8005
"8006","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8006
"8007","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8007
"8008","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8008
"8009","RT @xbasedxgoddess: So I went to Starbucks and I get that text from my friend and I’m like wtf that’s my dog so as I’m walking back home I…",8009
"8010","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8010
"8011","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8011
"8012","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8012
"8013","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8013
"8014","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8014
"8015","I'm craving blenders or starbucks",8015
"8016","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8016
"8017","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8017
"8018","Learn how Starbucks is winning in China using market research https://t.co/1DyExbqwEB",8018
"8019","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8019
"8020","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8020
"8021","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8021
"8022","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8022
"8023","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8023
"8024","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8024
"8025","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8025
"8026","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8026
"8027","RT @xbasedxgoddess: So I went to Starbucks and I get that text from my friend and I’m like wtf that’s my dog so as I’m walking back home I…",8027
"8028","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8028
"8029","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8029
"8030","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8030
"8031","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8031
"8032","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8032
"8033","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8033
"8034","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8034
"8035","RT @TimfromDa70s: Also, can we stop calling him ""Judge"" Roy Moore. He was fired twice. My friend Dale was fired from Starbucks two years ag…",8035
